date,value
2010-02,423.51809913
2010-03,383.81045244
2010-04,480.09476049
2010-05,608.62171772
2010-06,535.8491071999999
2010-07,544.63261901
2010-08,480.53580972000003
2010-09,455.8923494
2010-10,410.18365941999997
2010-11,410.39225645000005
2010-12,516.35631627
2011-01,397.52635448
2011-02,389.21638656
2011-03,474.19693346
2011-04,456.57503453
2011-05,519.42606738
2011-06,574.67052873
2011-07,954.60753358
2011-08,891.583529
2011-09,663.08509293
2011-10,615.36100242
2011-11,755.60829048
2011-12,917.1657611800001
2012-01,770.74747591
2012-02,586.75916187
2012-03,339.05728964
2012-04,267.99773921
2012-05,327.68656288
2012-06,357.64474609
2012-07,336.14416796
2012-08,346.94594027
2012-09,392.61943962000004
2012-10,305.10740135000003
2012-11,261.10283215
2012-12,228.89964385
2013-01,216.49634396000002
2013-02,232.76410231
2013-03,243.32822713
2013-04,232.97061444999997
2013-05,238.83763007000002
2013-06,227.61760707000002
2013-07,222.26795283
2013-08,258.73818315
2013-09,257.53057194
2013-10,238.36514003999997
2013-11,249.7256248
2013-12,246.6675989
2014-01,242.25660986
2014-02,241.40462912
2014-03,231.35964899
2014-04,221.97157331000003
2014-05,218.2011299
2014-06,243.55536729999997
2014-07,278.5421465
2014-08,280.86404088
2014-09,281.16471144999997
2014-10,306.79749446
2014-11,307.74387274000003
2014-12,424.30571886999996
2015-01,466.825611
2015-02,459.82578452
2015-03,427.16804370999995
2015-04,424.13400723999996
2015-05,431.40016742
2015-06,427.37720171999996
2015-07,417.21165986
2015-08,415.76154288
2015-09,440.24841684
2015-10,440.63377380000003
2015-11,400.42085376
2015-12,399.6193088
2016-01,391.68374245
2016-02,417.52510041999994
2016-03,409.24634456
2016-04,398.47095087
2016-05,383.2587274
2016-06,401.04829758999995
2016-07,377.32923999999997
2016-08,357.82200337
2016-09,369.10436523
2016-10,376.21887571
2016-11,382.36378129999997
2016-12,354.74264834
2017-01,329.77772169
2017-02,309.24855002
2017-03,292.73795065
2017-04,288.28168136
2017-05,276.27264686
2017-06,289.81025769
2017-07,305.98188626999996
2017-08,313.86397022
2017-09,313.85016143
2017-10,291.58731251
2017-11,287.35292192
2017-12,283.04351106999997
2018-01,245.11391318000003
2018-02,277.51781244
2018-03,316.37987954
2018-04,322.31483281000004
2018-05,345.40639947
2018-06,334.88324445
2018-07,365.27371753
2018-08,371.78242938
2018-09,350.09542638
2018-10,362.12237262
2018-11,389.0719867
2018-12,528.2834183800001
2019-01,559.80235375
2019-02,546.99852963
2019-03,476.64913398
2019-04,439.15630701000003
2019-05,449.12144424999997
2019-06,447.68223894
2019-07,415.50145345000004
2019-08,431.17022106
2019-09,400.74977670000004
2019-10,394.89540406
2019-11,379.83049297
2019-12,382.81789209
2020-01,343.71740295
2020-02,345.07854668000004
2020-03,812.5231981900001
2020-04,714.86296812
2020-05,617.72263294
2020-06,674.85420309
2020-07,623.47453921
2020-08,520.95143988
2020-09,533.1227676
2020-10,491.07096082000004
2020-11,435.53121366000005
2020-12,451.35230143999996
2021-01,365.26527647
2021-02,355.88803905000003
2021-03,386.73594604
2021-04,344.26045933
2021-05,312.01035786
2021-06,288.43216372
2021-07,287.63877717
2021-08,294.9506898
2021-09,295.01007942
2021-10,278.31552978
2021-11,272.88734988
2021-12,266.78500246
2022-01,251.08288057000001
2022-02,255.52712853
2022-03,265.64408937
2022-04,251.10661723
2022-05,300.93841879999997
2022-06,293.23177567
2022-07,273.98878728
2022-08,262.71043032
2022-09,270.04956507
2022-10,313.44494100000003
2022-11,311.11311518
2022-12,313.26863188
2023-01,290.53365929
2023-02,316.71868544
2023-03,397.3864127
2023-04,421.00898788
2023-05,377.85318852
2023-06,365.30951468
2023-07,340.60137791
2023-08,356.49462069000003
2023-09,363.01716972
2023-10,446.78924316
2023-11,435.54319881000004
2023-12,388.1927149
2024-01,333.36418931
2024-02,311.85304557
2024-03,279.86129984999997
2024-04,277.04342104
2024-05,261.18519134999997
2024-06,281.35908617999996
2024-07,261.68088877
2024-08,257.29826712
2024-09,254.11197993000002
2024-10,218.41975023999998
2024-11,186.36120887
2024-12,181.2098242
2025-01,160.27648448
2025-02,163.98561598
2025-03,205.44395334
2025-04,243.06925349
2025-05,216.96063460000002
2025-06,221.42130028999998
2025-07,243.52660149999997
2025-08,216.59711354
2025-09,240.66608241999998
2025-10,232.63629774
2025-11,249.63586524000002
2025-12,257.29897332
2026-01,249.14026811999997
2026-02,297.11608791000003
2026-03,328.65219737
2026-04,326.76688516
2026-05,318.00482546
2026-06,336.58828417
2026-07,275.91184608
2026-08,288.7805532
