date,value
2008-01,3.532092234
2008-02,3.2280648886
2008-03,3.1365832821
2008-04,3.1692647926
2008-05,3.1685753668
2008-06,3.1300587217
2008-07,3.2149620227
2008-08,3.2046276506
2008-09,3.3444853547
2008-10,3.8830872364
2008-11,4.094858853
2008-12,3.4183887875
2009-01,3.1385806054
2009-02,2.8170859858
2009-03,2.7969027535
2009-04,2.6568215357
2009-05,3.0187167179
2009-06,3.1349460021
2009-07,2.9492690191
2009-08,2.8323450824
2009-09,2.8214188469
2009-10,2.624338516
2009-11,2.4622940309
2009-12,2.6048063943
2010-01,2.684430465
2010-02,2.6152585915
2010-03,2.4756061979
2010-04,2.4963457477
2010-05,2.4021093586
2010-06,2.1988537312
2010-07,2.078276235
2010-08,1.8463225011
2010-09,1.8006899154
2010-10,1.7208630005
2010-11,1.8412794506
2010-12,2.1599427242
2011-01,2.2299897487
2011-02,2.4373148425
2011-03,2.6022229883
2011-04,2.7832804023
2011-05,2.7028276668
2011-06,2.6363514497
2011-07,2.5474408097
2011-08,2.4383664775
2011-09,2.4429767041
2011-10,2.2838686166
2011-11,2.3579623549
2011-12,2.3739742045
2012-01,2.2220015982
2012-02,2.2144852188
2012-03,2.3766321043
2012-04,2.3247792728
2012-05,2.2580587906
2012-06,2.2254889671
2012-07,2.0410877374
2012-08,1.963407176
2012-09,2.0613637881
2012-10,1.8963326802
2012-11,1.7176958378
2012-12,1.5253124007
2013-01,1.5625451632
2013-02,1.7247329944
2013-03,1.7306150212
2013-04,1.5964740384
2013-05,1.4019382559
2013-06,1.6995009481
2013-07,1.6468262508
2013-08,1.7634839226
2013-09,1.8749441464
2013-10,1.6923368481
2013-11,1.5648564101
2013-12,1.5748149245
2014-01,1.6581477008
2014-02,1.5509560808
2014-03,1.3351282784
2014-04,1.3112922218
2014-05,1.1146450027
2014-06,0.8974024252
2014-07,0.8149369255
2014-08,0.729348563
2014-09,0.6957782133
2014-10,0.5876283191
2014-11,0.6298228631
2014-12,0.7706768894
2015-01,0.473298752
2015-02,0.2652692745
2015-03,0.1396874706
2015-04,0.0153446165
2015-05,0.2928271552
2015-06,0.7068360238
2015-07,0.7888537321
2015-08,0.6792927747
2015-09,0.7241054394
2015-10,0.5621056005
2015-11,0.6475885495
2015-12,0.6761832416
2016-01,0.6021839885
2016-02,0.5015301736
2016-03,0.4356945362
2016-04,0.3722386826
2016-05,0.3137820273
2016-06,0.3257710462
2016-07,0.2006781319
2016-08,0.307484291
2016-09,0.3798946228
2016-10,0.458062688
2016-11,0.5453319731
2016-12,0.6789745696
2017-01,0.6875601869
2017-02,0.7627616824
2017-03,0.8823543908
2017-04,0.7930723654
2017-05,0.6844228427
2017-06,0.6722093466
2017-07,0.5533761817
2017-08,0.3643588586
2017-09,0.348754442
2017-10,0.4171809433
2017-11,0.3857571834
2017-12,0.34529131
2018-01,0.2106885914
2018-02,0.4020107635
2018-03,0.393210847
2018-04,0.3848478794
2018-05,0.4600660643
2018-06,0.4544773304
2018-07,0.5320117896
2018-08,0.4681295481
2018-09,0.5701444047
2018-10,0.6270611234
2018-11,0.7940993781
2018-12,0.8284745836
2019-01,0.6906735361
2019-02,0.5191661691
2019-03,0.397494374
2019-04,0.3269784099
2019-05,0.2195041564
2019-06,0.0104784926
2019-07,-0.0842201693
2019-08,-0.458065343
2019-09,-0.3738063625
2019-10,-0.5431735717
2019-11,-0.4498993343
2019-12,-0.4812208559
2020-01,-0.5727001258
2020-02,-0.6351610031
2020-03,-0.123402605
2020-04,-0.3611414414
2020-05,-0.4650167056
2020-06,-0.638532423
2020-07,-0.5525584477
2020-08,-0.627273861
2020-09,-0.6047355462
2020-10,-0.4565929729
2020-11,-0.4389835853
2020-12,-0.5346068735
2021-01,-0.6756818688
2021-02,-0.5058719238
2021-03,-0.4399608771
2021-04,-0.423544717
2021-05,-0.6167844149
2021-06,-0.632515315
2021-07,-0.672900321
2021-08,-0.8141887493
2021-09,-0.9018300565
2021-10,-1.0123807422
2021-11,-1.181596488
2021-12,-1.2491487973
2022-01,-1.1651563435
2022-02,-0.6331801142
2022-03,-0.5078581714
2022-04,-0.3250376774
2022-05,0.1649659374
2022-06,0.4914693278
2022-07,0.2720317888
2022-08,0.1838830211
2022-09,0.4716497989
2022-10,0.7176441074
2022-11,0.6113126119
2022-12,0.7709375114
2023-01,0.7547230519
2023-02,0.8307463499
2023-03,1.1069229982
2023-04,1.147663164
2023-05,1.1298886895
2023-06,1.0892126454
2023-07,1.0401194159
2023-08,1.2502116194
2023-09,1.3568616966
2023-10,1.7618281577
2023-11,1.8608577313
2023-12,1.5405471949
2024-01,1.6673771261
2024-02,1.657037275
2024-03,1.6555421721
2024-04,1.901072093
2024-05,2.0319693089
2024-06,2.2161111018
2024-07,2.2036936273
2024-08,2.0707357336
2024-09,2.1957483427
2024-10,2.2082063008
2024-11,2.1532046763
2024-12,1.9746062856
2025-01,2.0371429928
2025-02,1.9673580075
2025-03,2.0547746624
2025-04,2.2248766753
2025-05,2.2562870375
2025-06,2.2609591658
2025-07,1.9730377849
2025-08,2.0143862027
2025-09,2.0214642845
2025-10,1.7728881135
2025-11,1.7600287442
2025-12,1.9066297784
2026-01,1.8135512838
2026-02,1.8416482242
2026-03,2.0151556426
2026-04,2.1961659228
2026-05,2.0514530277
2026-06,1.8868564688
2026-07,1.9920000357
2026-08,2.0303015833
