date,value
2018-12-10,4.859499931335449
2018-12-17,4.9004998207092285
2018-12-24,4.923500061035156
2018-12-31,4.94950008392334
2019-01-07,4.961999893188477
2019-01-14,4.896249771118164
2019-01-21,4.928249835968018
2019-01-28,4.951250076293945
2019-02-04,4.9407501220703125
2019-02-11,4.92549991607666
2019-02-18,4.941249847412109
2019-02-25,4.925749778747559
2019-03-04,4.9644999504089355
2019-03-11,4.957250118255615
2019-03-18,5.007999897003174
2019-03-25,5.002999782562256
2019-03-31,4.973750114440918
2019-04-07,4.977499961853027
2019-04-14,4.96750020980835
2019-04-21,4.977499961853027
2019-04-28,4.98199987411499
2019-05-05,5.0
2019-05-12,4.998000144958496
2019-05-19,5.014999866485596
2019-05-26,5.035999774932861
2019-06-02,5.112500190734863
2019-06-09,5.083000183105469
2019-06-16,5.136000156402588
2019-06-23,5.166999816894531
2019-06-30,5.139999866485596
2019-07-07,5.086999893188477
2019-07-14,5.109499931335449
2019-07-21,5.093999862670898
2019-07-28,5.123000144958496
2019-08-04,5.181000232696533
2019-08-11,5.199999809265137
2019-08-18,5.214000225067139
2019-08-25,5.195000171661377
2019-09-01,5.198999881744385
2019-09-08,5.130000114440918
2019-09-15,5.151000022888184
2019-09-22,5.158999919891357
2019-09-29,5.188000202178955
2019-10-06,5.145500183105469
2019-10-13,5.170000076293945
2019-10-20,5.15500020980835
2019-10-28,5.176000118255615
2019-11-04,5.110000133514404
2019-11-11,5.136000156402588
2019-11-18,5.139999866485596
2019-11-25,5.146999835968018
2019-12-02,5.135000228881836
2019-12-09,5.165500164031982
2019-12-16,5.138000011444092
2019-12-23,5.176000118255615
2019-12-30,5.195000171661377
2020-01-06,5.166999816894531
2020-01-13,5.11899995803833
2020-01-20,5.1529998779296875
2020-01-27,5.197000026702881
2020-02-03,5.153500080108643
2020-02-10,5.1504998207092285
2020-02-17,5.15749979019165
2020-02-24,5.224999904632568
2020-03-02,5.357500076293945
2020-03-09,5.13700008392334
2020-03-16,4.831500053405762
2020-03-23,5.099999904632568
2020-03-29,5.090000152587891
2020-04-05,5.146500110626221
2020-04-12,5.178999900817871
2020-04-19,5.168000221252441
2020-04-26,5.222499847412109
2020-05-03,5.165500164031982
2020-05-10,5.172999858856201
2020-05-17,5.202000141143799
2020-05-24,5.236999988555908
2020-05-31,5.215000152587891
2020-06-07,5.28249979019165
2020-06-14,5.26800012588501
2020-06-21,5.278500080108643
2020-06-28,5.297999858856201
2020-07-05,5.335000038146973
2020-07-12,5.308000087738037
2020-07-19,5.367000102996826
2020-07-26,5.394999980926514
2020-08-02,5.4105000495910645
2020-08-09,5.38100004196167
2020-08-16,5.385000228881836
2020-08-23,5.389500141143799
2020-08-30,5.383999824523926
2020-09-06,5.377999782562256
2020-09-13,5.418499946594238
2020-09-20,5.361000061035156
2020-09-27,5.390999794006348
2020-10-04,5.468999862670898
2020-10-11,5.40500020980835
2020-10-18,5.414999961853027
2020-10-26,5.379000186920166
2020-11-02,5.440999984741211
2020-11-09,5.427000045776367
2020-11-16,5.4629998207092285
2020-11-23,5.4710001945495605
2020-11-30,5.497000217437744
2020-12-07,5.517000198364258
2020-12-14,5.540999889373779
2020-12-21,5.539000034332275
2020-12-28,5.578000068664551
2021-01-04,5.526500225067139
2021-01-11,5.4730000495910645
2021-01-18,5.482999801635742
2021-01-25,5.458000183105469
2021-02-01,5.429999828338623
2021-02-08,5.448999881744385
2021-02-15,5.415999889373779
2021-02-22,5.349999904632568
2021-03-01,5.311999797821045
2021-03-08,5.315999984741211
