date,value
2025-01-23,2557.9
2025-01-26,2558.55
2025-01-27,2502.99
2025-01-28,2506.25
2025-01-29,2519.46
2025-01-30,2500.6
2025-02-02,2510.4
2025-02-03,2501.86
2025-02-04,2537.98
2025-02-05,2578.3
2025-02-06,2573.46
2025-02-09,2564.04
2025-02-10,2588.35
2025-02-11,2568.45
2025-02-12,2530.3
2025-02-13,2574.1
2025-02-16,2582.02
2025-02-17,2571.21
2025-02-18,2609.69
2025-02-19,2602.63
2025-02-20,2588.4
2025-02-23,2554.75
2025-02-24,2538.22
2025-02-25,2531.95
2025-02-26,2542.5
2025-02-27,2542.52
2025-03-02,2533.5
2025-03-03,2564.96
2025-03-04,2511.14
2025-03-05,2535.55
2025-03-06,2519.61
2025-03-09,2549.28
2025-03-10,2527.23
2025-03-11,2516.74
2025-03-12,2554.78
2025-03-13,2568.58
2025-03-16,2598.08
2025-03-17,2591.61
2025-03-18,2564.48
2025-03-19,2540.56
2025-03-20,2531.37
2025-03-23,2439.1
2025-03-24,2486.15
2025-03-25,2495.48
2025-03-26,2463.42
2025-03-27,2490.17
2025-03-30,2458.78
2025-03-31,2446.46
2025-04-01,2462.44
2025-04-02,2502.68
2025-04-03,2481.33
2025-04-06,2386.72
2025-04-07,2406.07
2025-04-08,2444.63
2025-04-09,2403.99
2025-04-10,2455.12
2025-04-14,2511.43
2025-04-15,2525.45
2025-04-16,2535.33
2025-04-17,2535.67
2025-04-20,2538.25
2025-04-21,2499.72
2025-04-22,2509.33
2025-04-23,2552.26
2025-04-24,2553.28
2025-04-27,2557.43
2025-04-28,2548.85
2025-04-29,2557.21
2025-05-04,2560.72
2025-05-05,2587.31
2025-05-06,2601.11
2025-05-07,2641.72
2025-05-08,2669.54
2025-05-11,2669.49
2025-05-12,2664.31
2025-05-13,2664.75
2025-05-14,2683.73
2025-05-15,2678.1
2025-05-18,2705.85
2025-05-19,2694.72
2025-05-20,2684.2
2025-05-21,2661.08
2025-05-22,2625.66
2025-05-25,2636.02
2025-05-26,2685.0
2025-05-27,2695.07
2025-05-28,2710.41
2025-05-29,2724.72
2025-06-03,2729.1
2025-06-04,2723.3
2025-06-05,2753.38
2025-06-08,2751.84
2025-06-09,2746.47
2025-06-10,2742.47
2025-06-11,2754.4
2025-06-12,2705.88
2025-06-15,2715.45
2025-06-16,2787.16
2025-06-17,2802.42
2025-06-18,2840.41
2025-06-19,2868.81
2025-06-22,2919.62
2025-06-23,2881.01
2025-06-24,2923.36
2025-06-25,2973.48
2025-06-26,2952.41
2025-06-29,3012.44
2025-06-30,3022.5
2025-07-01,3025.03
2025-07-02,3078.71
2025-07-03,3106.8
2025-07-06,3113.66
2025-07-07,3097.79
2025-07-08,3078.79
2025-07-09,3130.84
2025-07-10,3124.22
2025-07-13,3051.4
2025-07-14,3053.77
2025-07-15,3073.62
2025-07-16,3063.98
2025-07-17,3087.84
2025-07-20,3088.67
2025-07-21,3117.36
2025-07-22,3116.1
2025-07-23,3152.46
2025-07-24,3115.02
2025-07-27,3085.37
2025-07-28,3104.81
2025-07-29,3105.01
2025-07-30,3086.74
2025-07-31,3080.29
2025-08-04,3050.85
2025-08-05,2993.16
2025-08-06,2976.41
2025-08-07,2978.76
2025-08-10,3020.7
2025-08-11,2993.71
2025-08-12,2941.06
2025-08-13,3006.53
2025-08-14,3032.29
2025-08-17,3056.09
2025-08-18,3050.07
2025-08-19,3069.94
2025-08-20,3043.2
2025-08-21,3064.13
2025-08-24,3117.23
2025-08-25,3115.33
2025-08-26,3128.57
2025-08-27,3133.59
2025-08-28,3129.62
2025-08-31,3115.09
2025-09-01,3098.33
2025-09-02,3050.76
2025-09-03,3076.37
2025-09-04,3109.75
2025-09-07,3156.12
2025-09-08,3150.65
2025-09-09,3204.15
2025-09-10,3196.76
2025-09-11,3162.56
2025-09-14,3132.22
2025-09-15,3114.92
2025-09-16,3102.85
2025-09-17,3041.18
2025-09-18,3081.4
2025-09-21,3031.07
2025-09-25,3069.27
2025-09-28,3161.33
2025-09-29,3153.78
2025-09-30,3250.03
2025-10-05,3270.22
2025-10-08,3264.68
2025-10-09,3358.13
2025-10-12,3326.18
2025-10-15,3325.28
2025-10-16,3298.53
2025-10-19,3255.57
2025-10-20,3281.66
2025-10-21,3249.61
2025-10-22,3254.6
2025-10-23,3277.02
