date,value,source
2026-09-07,6.4919633546774005,onvista
2026-09-08,6.5042333825279,onvista
2026-09-09,6.472530536910299,onvista
2026-09-10,6.522550326652301,onvista
2026-09-11,6.6155033896608995,onvista
2026-09-14,6.639199521821,onvista
2026-09-15,6.691655201896101,onvista
2026-09-16,6.6747223484859,onvista
2026-09-17,6.629886918548101,onvista
2026-09-18,6.5830172197178,onvista
2026-09-21,6.615571982550001,onvista
2026-09-22,6.6067423621066,onvista
2026-09-23,6.571059805562,onvista
