date,value
2008-01,6.1509486856
2008-02,5.928422923
2008-03,5.9437916412
2008-04,6.0565355266
2008-05,6.1543703201
2008-06,6.2243840034
2008-07,6.296924898
2008-08,6.0624078554
2008-09,6.0855614431
2008-10,6.3116221044
2008-11,6.6250774247
2008-12,5.5066191767
2009-01,5.3380973708
2009-02,4.9998502187
2009-03,4.9573917071
2009-04,5.0415089861
2009-05,5.5906216777
2009-06,5.8502321038
2009-07,5.6825729916
2009-08,5.634621338
2009-09,5.449196664
2009-10,5.3630497854
2009-11,5.200352832
2009-12,5.3166223942
2010-01,5.3107918525
2010-02,5.1870027153
2010-03,5.1130386902
2010-04,5.178804059
2010-05,5.1075283802
2010-06,4.9405861871
2010-07,4.8396178964
2010-08,4.5970551246
2010-09,4.6089948422
2010-10,4.5423770898
2010-11,4.7007872141
2010-12,4.9546449272
2011-01,5.0459647126
2011-02,5.3056994794
2011-03,5.4708003775
2011-04,5.4717225404
2011-05,5.3905002497
2011-06,5.3728137842
2011-07,5.3071192338
2011-08,4.9803375066
2011-09,4.8595469788
2011-10,4.7768004179
2011-11,4.8118172253
2011-12,4.8129341165
2012-01,4.6971631428
2012-02,4.7862092001
2012-03,4.9277812777
2012-04,4.8855276117
2012-05,4.7705004691
2012-06,4.6635730635
2012-07,4.4227945025
2012-08,4.452699645
2012-09,4.6101298296
2012-10,4.4631774221
2012-11,4.288040797
2012-12,4.1005615565
2013-01,4.1634407113
2013-02,4.2125758923
2013-03,4.1546824565
2013-04,3.9025508482
2013-05,3.7662350972
2013-06,4.039605356
2013-07,4.0057817096
2013-08,4.1390471991
2013-09,4.2154607777
2013-10,3.9714802516
2013-11,3.9222399715
2013-12,3.9276878923
2014-01,3.9292721334
2014-02,3.82146205
2014-03,3.5832562016
2014-04,3.5838710269
2014-05,3.2842098506
2014-06,3.0734550712
2014-07,3.0084804414
2014-08,2.8307205042
2014-09,2.6720923454
2014-10,2.3950100428
2014-11,2.3908351546
2014-12,2.6163823345
2015-01,2.2209410671
2015-02,2.0084560787
2015-03,1.8357783032
2015-04,1.6743026328
2015-05,2.0292642809
2015-06,2.479807161
2015-07,2.5249562514
2015-08,2.324597888
2015-09,2.3660194071
2015-10,2.1849647674
2015-11,2.2351403995
2015-12,2.2556550067
2016-01,2.1004931195
2016-02,1.9357492477
2016-03,2.0086137642
2016-04,1.9320267543
2016-05,1.9246809243
2016-06,1.8725346761
2016-07,1.8068351014
2016-08,1.8684924716
2016-09,1.9142301961
2016-10,1.9921939899
2016-11,2.2432809505
2016-12,2.4102663144
2017-01,2.3540482335
2017-02,2.3862536062
2017-03,2.3276481055
2017-04,2.2633387674
2017-05,2.2435966023
2017-06,2.1404144334
2017-07,2.0940737078
2017-08,1.8687785969
2017-09,1.8562494504
2017-10,1.9066263863
2017-11,1.9308247566
2017-12,1.9280122909
2018-01,1.8422256208
2018-02,2.0526234961
2018-03,1.9510471168
2018-04,1.9675824039
2018-05,2.1074101739
2018-06,2.1646996039
2018-07,2.2159093088
2018-08,2.1979247457
2018-09,2.2647103077
2018-10,2.3596469445
2018-11,2.4309971805
2018-12,2.4399146454
2019-01,2.2989455029
2019-02,2.153314437
2019-03,2.0828466803
2019-04,2.0040809004
2019-05,1.9152397692
2019-06,1.7279664766
2019-07,1.5722891873
2019-08,1.0952902436
2019-09,1.1465785835
2019-10,1.0201408997
2019-11,1.0296963216
2019-12,0.9482797209
2020-01,0.8941855479
2020-02,0.7771833122
2020-03,0.9564411176
2020-04,0.8654011237
2020-05,0.8069154675
2020-06,0.7316457615
2020-07,0.6716050978
2020-08,0.6971594101
2020-09,0.7548734665
2020-10,0.8272446135
2020-11,0.9175827426
2020-12,0.9285338517
2021-01,0.9437330706
2021-02,1.1223934281
2021-03,1.2774233629
2021-04,1.2277628616
2021-05,1.3425133131
2021-06,1.3809687746
2021-07,1.248487033
2021-08,1.1890321055
2021-09,1.3024898466
2021-10,1.4230792102
2021-11,1.3363282537
2021-12,1.201007266
2022-01,1.4366599877
2022-02,1.7778041673
2022-03,2.1316928109
2022-04,2.3842355127
2022-05,2.5922377213
2022-06,2.9947606182
2022-07,2.6340923202
2022-08,2.6180660325
2022-09,3.1220046828
2022-10,3.3644181023
2022-11,3.2691794389
2022-12,3.3751655449
2023-01,3.350795958
2023-02,3.5605174542
2023-03,3.8648895717
2023-04,3.8869670516
2023-05,3.8182394499
2023-06,3.7740871555
2023-07,3.7924290428
2023-08,3.9402175936
2023-09,4.0233336965
2023-10,4.4838898337
2023-11,4.4017421905
2023-12,4.069783275
2024-01,4.3340284991
2024-02,4.3640817348
2024-03,4.3783653148
2024-04,4.7027384716
2024-05,4.7943029508
2024-06,4.9173776037
2024-07,4.8839162998
2024-08,4.7634640935
2024-09,4.9372072795
2024-10,4.9487884807
2024-11,4.7345797497
2024-12,4.4911882579
2025-01,4.4987908846
2025-02,4.3234698143
2025-03,4.4171472493
2025-04,4.4104064659
2025-05,4.4613528182
2025-06,4.4665174304
2025-07,4.2198492929
2025-08,4.2188456808
2025-09,4.1904560761
2025-10,3.9708568186
2025-11,3.9655829325
2025-12,4.0401594937
2026-01,3.8836890601
2026-02,3.8331395054
2026-03,3.9989379753
2026-04,4.0269510858
2026-05,3.9497030719
2026-06,3.7659947475
2026-07,3.8816186627
2026-08,3.9065510669
