date,value,source
2017-02-23,107.73,investing
2017-02-24,107.74,investing
2017-02-27,107.75,investing
2017-02-28,107.73,investing
2017-03-01,107.74,investing
2017-03-02,107.76,investing
2017-03-03,107.75,investing
2017-03-06,107.76,investing
2017-03-07,107.75,investing
2017-03-08,107.76,investing
2017-03-09,107.76,investing
2017-03-10,107.75,investing
2017-03-13,107.75,investing
2017-03-14,107.74,investing
2017-03-15,107.75,investing
2017-03-16,107.8,investing
2017-03-17,107.74,investing
2017-03-20,107.7,investing
2017-03-21,107.72,investing
2017-03-22,108.69,investing
2017-03-23,108.7,investing
2017-03-24,108.69,investing
2017-03-27,108.68,investing
2017-03-28,108.68,investing
2017-03-29,108.66,investing
2017-03-30,108.67,investing
2017-03-31,108.68,investing
2017-04-03,109.16,investing
2017-04-04,109.19,investing
2017-04-05,109.17,investing
2017-04-06,109.2,investing
2017-04-07,109.17,investing
2017-04-10,109.14,investing
2017-04-11,109.16,investing
2017-04-12,109.18,investing
2017-04-13,109.19,investing
2017-04-14,109.2,investing
2017-04-17,109.2,investing
2017-04-18,109.17,investing
2017-04-19,109.2,investing
2017-04-20,108.71,investing
2017-04-21,108.69,investing
2017-04-24,108.7,investing
2017-04-25,108.71,investing
2017-04-26,108.68,investing
2017-04-27,108.68,investing
2017-04-28,108.7,investing
2017-05-01,108.71,investing
2017-05-02,108.69,investing
2017-05-03,108.71,investing
2017-05-04,108.7,investing
2017-05-05,108.71,investing
2017-05-08,108.72,investing
2017-05-09,108.71,investing
2017-05-10,107.74,investing
2017-05-11,107.73,investing
2017-05-12,107.73,investing
2017-05-15,107.75,investing
2017-05-16,107.74,investing
2017-05-17,107.73,investing
2017-05-18,108.25,investing
2017-05-19,108.24,investing
2017-05-22,108.25,investing
2017-05-23,108.23,investing
2017-05-24,108.22,investing
2017-05-25,108.25,investing
2017-05-26,108.24,investing
2017-05-29,108.24,investing
2017-05-30,108.23,investing
2017-05-31,107.76,investing
2017-06-01,107.75,investing
2017-06-02,107.75,investing
2017-06-05,107.76,investing
2017-06-06,107.74,investing
2017-06-07,108.25,investing
2017-06-08,108.24,investing
2017-06-09,108.24,investing
2017-06-12,108.25,investing
2017-06-13,108.25,investing
2017-06-14,108.22,investing
2017-06-15,108.23,investing
2017-06-16,108.24,investing
2017-06-19,108.24,investing
2017-06-20,108.23,investing
2017-06-21,108.24,investing
2017-06-22,108.25,investing
2017-06-23,108.24,investing
2017-06-26,108.24,investing
2017-06-27,108.25,investing
2017-06-28,108.24,investing
2017-06-29,108.26,investing
2017-06-30,108.25,investing
2017-07-03,108.72,investing
2017-07-04,108.72,investing
2017-07-05,108.72,investing
2017-07-06,108.73,investing
2017-07-07,108.74,investing
2017-07-10,108.73,investing
2017-07-11,108.73,investing
2017-07-12,108.74,investing
2017-07-13,108.74,investing
2017-07-14,108.73,investing
2017-07-17,108.73,investing
2017-07-18,108.73,investing
2017-07-19,108.25,investing
2017-07-20,108.25,investing
2017-07-21,108.24,investing
2017-07-24,107.76,investing
2017-07-25,107.76,investing
2017-07-26,107.75,investing
2017-07-27,107.78,investing
2017-07-28,107.76,investing
2017-07-31,107.77,investing
2017-08-01,107.76,investing
2017-08-02,107.77,investing
2017-08-03,107.76,investing
2017-08-04,105.16,investing
2017-08-07,104.95,investing
2017-08-08,104.86,investing
2017-08-09,104.34,investing
2017-08-10,104.54,investing
2017-08-11,104.83,investing
2017-08-14,103.88,investing
2017-08-15,103.66,investing
2017-08-16,104.24,investing
2017-08-17,103.07,investing
2017-08-18,101.97,investing
2017-08-21,102.7,investing
2017-08-22,102.63,investing
2017-08-23,103.01,investing
2017-08-24,103.12,investing
2017-08-25,101.57,investing
2017-08-28,101.57,investing
2017-08-29,101.41,investing
2017-08-30,101.56,investing
2017-08-31,100.72,investing
2017-09-01,99.05,investing
2017-09-04,97.59,investing
2017-09-05,100.02,investing
2017-09-06,100.19,investing
2017-09-07,97.14,investing
2017-09-08,96.4,investing
2017-09-11,95.63,investing
2017-09-12,96.39,investing
2017-09-13,96.51,investing
2017-09-14,95.82,investing
2017-09-15,95.57,investing
2017-09-18,95.38,investing
2017-09-19,95.35,investing
2017-09-20,92.82,investing
2017-09-21,92.62,investing
2017-09-22,92.11,investing
2017-09-25,91.92,investing
2017-09-26,91.79,investing
2017-09-27,90.29,investing
2017-09-28,89.51,investing
2017-09-29,89.47,investing
2017-10-02,87.9,investing
2017-10-03,87.03,investing
2017-10-04,86.82,investing
2017-10-05,86.43,investing
2017-10-06,87.37,investing
2017-10-09,88.05,investing
2017-10-10,88.29,investing
2017-10-11,88.27,investing
2017-10-12,88.1,investing
2017-10-13,88.06,investing
2017-10-16,86.38,investing
2017-10-17,86.41,investing
2017-10-18,85.31,investing
2017-10-19,83.95,investing
2017-10-20,83.91,investing
2017-10-23,84.56,investing
2017-10-24,84.63,investing
2017-10-25,84.55,investing
2017-10-26,84.56,investing
2017-10-27,84.47,investing
2017-10-30,83.75,investing
2017-10-31,83.87,investing
2017-11-01,83.77,investing
2017-11-02,83.75,investing
2017-11-03,83.94,investing
2017-11-06,85.69,investing
2017-11-07,86.26,investing
2017-11-08,86.75,investing
2017-11-09,89.92,investing
2017-11-10,94.15,investing
2017-11-13,92.64,investing
2017-11-14,92.32,investing
2017-11-15,92.7,investing
2017-11-16,93.75,investing
2017-11-17,93.99,investing
2017-11-20,94.07,investing
2017-11-21,95.11,investing
2017-11-22,91.63,investing
2017-11-23,91.59,investing
2017-11-24,91.82,investing
2017-11-27,92.11,investing
2017-11-28,92.18,investing
2017-11-29,90.63,investing
2017-11-30,89.84,investing
2017-12-01,90.68,investing
2017-12-04,90.98,investing
2017-12-05,91.02,investing
2017-12-06,92.02,investing
2017-12-07,92.38,investing
2017-12-08,92.45,investing
2017-12-11,92.32,investing
2017-12-12,92.26,investing
2017-12-13,92.26,investing
2017-12-14,92.26,investing
2017-12-15,92.25,investing
2017-12-18,92.26,investing
2017-12-19,92.08,investing
2017-12-20,92.19,investing
2017-12-21,92.22,investing
2017-12-22,92.23,investing
2017-12-25,92.25,investing
2017-12-26,92.23,investing
2017-12-27,91.16,investing
2017-12-28,91.14,investing
2017-12-29,91.33,investing
2018-01-01,91.54,investing
2018-01-02,91.14,investing
2018-01-03,91.82,investing
2018-01-04,92.04,investing
2018-01-05,91.8,investing
2018-01-08,91.71,investing
2018-01-09,92.04,investing
2018-01-10,90.53,investing
2018-01-11,88.72,investing
2018-01-12,89.79,investing
2018-01-15,89.72,investing
2018-01-16,89.4,investing
2018-01-17,89.3,investing
2018-01-18,89.21,investing
2018-01-19,88.63,investing
2018-01-22,88.68,investing
2018-01-23,88.7,investing
2018-01-24,92.15,investing
2018-01-25,90.19,investing
2018-01-26,88.28,investing
2018-01-29,88.26,investing
2018-01-30,88.02,investing
2018-01-31,87.8,investing
2018-02-01,86.41,investing
2018-02-02,86.14,investing
2018-02-05,87.31,investing
2018-02-06,87.72,investing
2018-02-07,87.97,investing
2018-02-08,87.73,investing
2018-02-09,89.25,investing
2018-02-12,90.53,investing
2018-02-13,89.83,investing
2018-02-14,90.06,investing
2018-02-15,89.47,investing
2018-02-16,89.22,investing
2018-02-19,89.24,investing
2018-02-20,88.96,investing
2018-02-21,90.08,investing
2018-02-22,89.53,investing
2018-02-23,89.23,investing
2018-02-26,89.05,investing
2018-02-27,89.92,investing
2018-02-28,88.97,investing
2018-03-01,87.88,investing
2018-03-02,87.86,investing
2018-03-05,88.57,investing
2018-03-06,87.93,investing
2018-03-07,87.75,investing
2018-03-08,87.74,investing
2018-03-09,87.51,investing
2018-03-12,88.25,investing
2018-03-13,86.34,investing
2018-03-14,85.99,investing
2018-03-15,85.73,investing
2018-03-16,85.51,investing
2018-03-19,86.79,investing
2018-03-20,85.43,investing
2018-03-21,85.53,investing
2018-03-22,84.48,investing
2018-03-23,84.88,investing
2018-03-26,85.09,investing
2018-03-27,85.13,investing
2018-03-28,85.63,investing
2018-03-29,85.7,investing
2018-03-30,85.78,investing
2018-04-02,85.96,investing
2018-04-03,85.49,investing
2018-04-04,85.99,investing
2018-04-05,85.97,investing
2018-04-06,85.99,investing
2018-04-09,86.0,investing
2018-04-10,86.25,investing
2018-04-11,86.27,investing
2018-04-12,86.15,investing
2018-04-13,86.66,investing
2018-04-16,86.03,investing
2018-04-17,85.84,investing
2018-04-18,85.31,investing
2018-04-19,85.02,investing
2018-04-20,85.02,investing
2018-04-23,86.35,investing
2018-04-24,86.88,investing
2018-04-25,86.95,investing
2018-04-26,92.94,investing
2018-04-27,86.46,investing
2018-04-30,85.76,investing
2018-05-01,87.23,investing
2018-05-02,88.35,investing
2018-05-03,88.84,investing
2018-05-04,89.76,investing
2018-05-07,89.6,investing
2018-05-08,89.93,investing
2018-05-09,89.95,investing
2018-05-10,89.83,investing
2018-05-11,95.13,investing
2018-05-14,94.54,investing
2018-05-15,97.65,investing
2018-05-16,99.9,investing
2018-05-17,99.73,investing
2018-05-18,99.97,investing
2018-05-21,101.91,investing
2018-05-22,101.91,investing
2018-05-23,101.93,investing
2018-05-24,101.1,investing
2018-05-25,100.88,investing
2018-05-28,100.54,investing
2018-05-29,99.93,investing
2018-05-30,99.46,investing
2018-05-31,99.36,investing
2018-06-01,99.35,investing
2018-06-04,99.81,investing
2018-06-05,99.8,investing
2018-06-06,99.82,investing
2018-06-07,101.32,investing
2018-06-08,101.64,investing
2018-06-11,101.63,investing
2018-06-12,102.58,investing
2018-06-13,102.69,investing
2018-06-14,103.15,investing
2018-06-15,103.23,investing
2018-06-18,104.4,investing
2018-06-19,105.92,investing
2018-06-20,108.89,investing
2018-06-21,108.25,investing
2018-06-22,107.8,investing
2018-06-25,107.45,investing
2018-06-26,107.45,investing
2018-06-27,106.98,investing
2018-06-28,107.15,investing
2018-06-29,106.1,investing
2018-07-02,105.64,investing
2018-07-03,106.26,investing
2018-07-04,105.33,investing
2018-07-05,105.25,investing
2018-07-06,105.23,investing
2018-07-09,103.28,investing
2018-07-10,102.82,investing
2018-07-11,102.91,investing
2018-07-12,101.93,investing
2018-07-13,101.93,investing
2018-07-16,101.67,investing
2018-07-17,101.7,investing
2018-07-18,100.97,investing
2018-07-19,103.02,investing
2018-07-20,103.13,investing
2018-07-23,103.21,investing
2018-07-24,102.66,investing
2018-07-25,102.42,investing
2018-07-26,102.97,investing
2018-07-27,103.56,investing
2018-07-30,101.54,investing
2018-07-31,101.39,investing
2018-08-01,102.31,investing
2018-08-02,102.97,investing
2018-08-03,103.35,investing
2018-08-06,103.43,investing
2018-08-07,102.96,investing
2018-08-08,101.28,investing
2018-08-09,100.84,investing
2018-08-10,101.0,investing
2018-08-13,101.48,investing
2018-08-14,103.59,investing
2018-08-15,103.97,investing
2018-08-16,104.12,investing
2018-08-17,103.95,investing
2018-08-20,102.86,investing
2018-08-21,102.59,investing
2018-08-22,103.85,investing
2018-08-23,104.03,investing
2018-08-24,103.97,investing
2018-08-27,104.02,investing
2018-08-28,103.88,investing
2018-08-29,103.8,investing
2018-08-30,103.92,investing
2018-08-31,104.11,investing
2018-09-03,103.92,investing
2018-09-04,104.13,investing
2018-09-05,104.53,investing
2018-09-06,104.58,investing
2018-09-07,104.61,investing
2018-09-10,104.71,investing
2018-09-11,106.31,investing
2018-09-12,106.87,investing
2018-09-13,106.79,investing
2018-09-14,101.33,investing
2018-09-17,100.92,investing
2018-09-18,100.92,investing
2018-09-19,101.1,investing
2018-09-20,100.87,investing
2018-09-21,101.46,investing
2018-09-24,101.17,investing
2018-09-25,100.89,investing
2018-09-26,101.82,investing
2018-09-27,101.79,investing
2018-09-28,102.28,investing
2018-10-01,102.47,investing
2018-10-02,102.45,investing
2018-10-03,102.45,investing
2018-10-04,102.77,investing
2018-10-05,101.96,investing
2018-10-08,102.05,investing
2018-10-09,102.04,investing
2018-10-10,101.98,investing
2018-10-11,102.67,investing
2018-10-12,103.08,investing
2018-10-15,103.21,investing
2018-10-16,103.23,investing
2018-10-17,101.95,investing
2018-10-18,101.82,investing
2018-10-19,101.75,investing
2018-10-22,102.74,investing
2018-10-23,102.73,investing
2018-10-24,102.66,investing
2018-10-25,102.83,investing
2018-10-26,102.8,investing
2018-10-29,102.92,investing
2018-10-30,102.29,investing
2018-10-31,101.13,investing
2018-11-01,100.38,investing
2018-11-02,101.92,investing
2018-11-05,102.88,investing
2018-11-06,102.47,investing
2018-11-07,102.28,investing
2018-11-08,102.23,investing
2018-11-09,102.28,investing
2018-11-12,102.27,investing
2018-11-13,102.29,investing
2018-11-14,101.86,investing
2018-11-15,101.82,investing
2018-11-16,101.96,investing
2018-11-19,100.99,investing
2018-11-20,100.99,investing
2018-11-21,100.7,investing
2018-11-22,101.35,investing
2018-11-23,101.23,investing
2018-11-26,101.25,investing
2018-11-27,103.34,investing
2018-11-28,103.37,investing
2018-11-29,103.87,investing
2018-11-30,103.87,investing
2018-12-03,101.99,investing
2018-12-04,103.34,investing
2018-12-05,101.98,investing
2018-12-06,101.96,investing
2018-12-07,101.97,investing
2018-12-10,103.18,investing
2018-12-11,101.97,investing
2018-12-12,103.17,investing
2018-12-13,101.83,investing
2018-12-14,96.92,investing
2018-12-17,99.72,investing
2018-12-18,95.83,investing
2018-12-19,98.09,investing
2018-12-20,101.19,investing
2018-12-21,101.5,investing
2018-12-24,101.59,investing
2018-12-25,100.69,investing
2018-12-26,100.82,investing
2018-12-27,100.6,investing
2018-12-28,100.58,investing
2018-12-31,101.25,investing
2019-01-01,100.87,investing
2019-01-02,101.14,investing
2019-01-03,101.13,investing
2019-01-04,100.8,investing
2019-01-07,100.73,investing
2019-01-08,101.68,investing
2019-01-09,101.4,investing
2019-01-10,100.8,investing
2019-01-11,101.68,investing
2019-01-14,101.63,investing
2019-01-15,101.54,investing
2019-01-16,101.21,investing
2019-01-17,99.9,investing
2019-01-18,99.65,investing
2019-01-21,98.81,investing
2019-01-22,98.63,investing
2019-01-23,99.05,investing
2019-01-24,99.48,investing
2019-01-25,99.31,investing
2019-01-28,99.43,investing
2019-01-29,99.23,investing
2019-01-30,99.18,investing
2019-01-31,99.27,investing
2019-02-01,99.17,investing
2019-02-04,99.31,investing
2019-02-05,100.21,investing
2019-02-06,98.94,investing
2019-02-07,98.66,investing
2019-02-08,99.08,investing
2019-02-11,99.13,investing
2019-02-12,99.11,investing
2019-02-13,99.12,investing
2019-02-14,99.12,investing
2019-02-15,97.78,investing
2019-02-18,97.71,investing
2019-02-19,97.59,investing
2019-02-20,97.55,investing
2019-02-21,96.94,investing
2019-02-22,97.88,investing
2019-02-25,97.9,investing
2019-02-26,98.07,investing
2019-02-27,98.21,investing
2019-02-28,98.22,investing
2019-03-01,98.13,investing
2019-03-04,98.16,investing
2019-03-05,98.17,investing
2019-03-06,98.14,investing
2019-03-07,98.17,investing
2019-03-08,98.05,investing
2019-03-11,98.02,investing
2019-03-12,97.98,investing
2019-03-13,98.54,investing
2019-03-14,98.67,investing
2019-03-15,98.76,investing
2019-03-18,98.83,investing
2019-03-19,99.14,investing
2019-03-20,99.51,investing
2019-03-21,98.54,investing
2019-03-22,100.32,investing
2019-03-25,100.6,investing
2019-03-26,100.77,investing
2019-03-27,100.32,investing
2019-03-28,100.58,investing
2019-03-29,99.49,investing
2019-04-01,98.95,investing
2019-04-02,98.06,investing
2019-04-03,98.35,investing
2019-04-04,98.6,investing
2019-04-05,98.66,investing
2019-04-08,98.77,investing
2019-04-09,98.72,investing
2019-04-10,98.86,investing
2019-04-11,99.68,investing
2019-04-12,99.95,investing
2019-04-15,99.98,investing
2019-04-16,99.32,investing
2019-04-17,97.8,investing
2019-04-18,99.78,investing
2019-04-19,99.29,investing
2019-04-22,98.7,investing
2019-04-23,98.92,investing
2019-04-24,98.66,investing
2019-04-25,98.76,investing
2019-04-26,98.61,investing
2019-04-29,98.97,investing
2019-04-30,99.72,investing
2019-05-01,100.21,investing
2019-05-02,101.02,investing
2019-05-03,101.5,investing
2019-05-06,101.49,investing
2019-05-07,101.39,investing
2019-05-08,101.2,investing
2019-05-09,101.72,investing
2019-05-10,101.97,investing
2019-05-13,101.29,investing
2019-05-14,100.29,investing
2019-05-15,100.74,investing
2019-05-16,100.36,investing
2019-05-17,99.99,investing
2019-05-20,99.75,investing
2019-05-21,99.44,investing
2019-05-22,99.34,investing
2019-05-23,98.45,investing
2019-05-24,98.36,investing
2019-05-27,98.09,investing
2019-05-28,98.48,investing
2019-05-29,99.47,investing
2019-05-30,100.15,investing
2019-05-31,100.77,investing
2019-06-03,101.33,investing
2019-06-04,102.0,investing
2019-06-05,102.51,investing
2019-06-06,102.91,investing
2019-06-07,103.2,investing
2019-06-10,103.44,investing
2019-06-11,102.0,investing
2019-06-12,101.37,investing
2019-06-13,100.97,investing
2019-06-14,100.28,investing
2019-06-17,99.84,investing
2019-06-18,99.39,investing
2019-06-19,100.5,investing
2019-06-20,96.85,investing
2019-06-21,96.54,investing
2019-06-24,96.55,investing
2019-06-25,95.41,investing
2019-06-26,94.87,investing
2019-06-27,94.72,investing
2019-06-28,96.36,investing
2019-07-01,96.98,investing
2019-07-02,97.87,investing
2019-07-03,97.88,investing
2019-07-04,98.13,investing
2019-07-05,96.84,investing
2019-07-08,96.0,investing
2019-07-09,96.36,investing
2019-07-10,96.94,investing
2019-07-11,97.58,investing
2019-07-12,97.93,investing
2019-07-15,98.3,investing
2019-07-16,98.37,investing
2019-07-17,98.52,investing
2019-07-18,98.66,investing
2019-07-19,98.68,investing
2019-07-22,98.34,investing
2019-07-23,97.41,investing
2019-07-24,97.43,investing
2019-07-25,97.41,investing
2019-07-26,96.72,investing
2019-07-29,96.77,investing
2019-07-30,96.04,investing
2019-07-31,96.1,investing
2019-08-01,95.77,investing
2019-08-02,96.4,investing
2019-08-05,96.65,investing
2019-08-06,96.99,investing
2019-08-07,95.56,investing
2019-08-08,96.57,investing
2019-08-09,95.94,investing
2019-08-12,95.9,investing
2019-08-13,95.86,investing
2019-08-14,95.91,investing
2019-08-15,95.76,investing
2019-08-16,95.56,investing
2019-08-19,94.63,investing
2019-08-20,90.36,investing
2019-08-21,88.52,investing
2019-08-22,88.9,investing
2019-08-23,88.95,investing
2019-08-26,88.84,investing
2019-08-27,88.48,investing
2019-08-28,89.02,investing
2019-08-29,86.92,investing
2019-08-30,85.47,investing
2019-09-02,85.59,investing
2019-09-03,85.11,investing
2019-09-04,84.78,investing
2019-09-05,84.66,investing
2019-09-06,85.98,investing
2019-09-09,85.35,investing
2019-09-10,84.23,investing
2019-09-11,83.15,investing
2019-09-12,83.68,investing
2019-09-13,82.94,investing
2019-09-16,83.18,investing
2019-09-17,84.19,investing
2019-09-18,84.28,investing
2019-09-19,84.98,investing
2019-09-20,84.6,investing
2019-09-23,84.7,investing
2019-09-24,84.12,investing
2019-09-25,84.05,investing
2019-09-26,83.46,investing
2019-09-27,83.15,investing
2019-09-30,82.94,investing
2019-10-01,82.89,investing
2019-10-02,82.78,investing
2019-10-03,82.79,investing
2019-10-04,82.71,investing
2019-10-07,82.65,investing
2019-10-08,83.57,investing
2019-10-09,83.68,investing
2019-10-10,84.17,investing
2019-10-11,84.33,investing
2019-10-14,84.51,investing
2019-10-15,84.59,investing
2019-10-16,84.66,investing
2019-10-17,84.66,investing
2019-10-18,84.8,investing
2019-10-21,84.78,investing
2019-10-22,84.82,investing
2019-10-23,84.8,investing
2019-10-24,84.8,investing
2019-10-25,84.77,investing
2019-10-28,84.77,investing
2019-10-29,84.77,investing
2019-10-30,84.84,investing
2019-10-31,84.89,investing
2019-11-01,84.87,investing
2019-11-04,84.83,investing
2019-11-05,84.76,investing
2019-11-06,84.8,investing
2019-11-07,84.74,investing
2019-11-08,84.77,investing
2019-11-11,84.83,investing
2019-11-12,84.82,investing
2019-11-13,84.76,investing
2019-11-14,84.64,investing
2019-11-15,84.61,investing
2019-11-18,84.54,investing
2019-11-19,84.52,investing
2019-11-20,84.51,investing
2019-11-21,83.94,investing
2019-11-22,83.76,investing
2019-11-25,83.48,investing
2019-11-26,83.44,investing
2019-11-27,83.29,investing
2019-11-28,83.16,investing
2019-11-29,83.13,investing
2019-12-02,83.12,investing
2019-12-03,83.21,investing
2019-12-04,83.22,investing
2019-12-05,83.17,investing
2019-12-06,83.15,investing
2019-12-09,83.19,investing
2019-12-10,83.0,investing
2019-12-11,79.13,investing
2019-12-12,81.57,investing
2019-12-13,80.88,investing
2019-12-16,81.17,investing
2019-12-17,80.35,investing
2019-12-18,76.66,investing
2019-12-19,76.09,investing
2019-12-20,77.85,investing
2019-12-23,78.1,investing
2019-12-24,78.67,investing
2019-12-25,77.39,investing
2019-12-26,78.52,investing
2019-12-27,77.03,investing
2019-12-30,76.84,investing
2019-12-31,76.63,investing
2020-01-01,77.19,investing
2020-01-02,76.02,investing
2020-01-03,76.19,investing
2020-01-06,76.73,investing
2020-01-07,77.38,investing
2020-01-08,78.07,investing
2020-01-09,77.49,investing
2020-01-10,77.61,investing
2020-01-13,77.45,investing
2020-01-14,76.79,investing
2020-01-15,76.81,investing
2020-01-16,76.47,investing
2020-01-17,76.14,investing
2020-01-20,75.97,investing
2020-01-21,75.81,investing
2020-01-22,75.73,investing
2020-01-23,75.74,investing
2020-01-24,75.79,investing
2020-01-27,76.62,investing
2020-01-28,76.39,investing
2020-01-29,76.79,investing
2020-01-30,76.87,investing
2020-01-31,77.06,investing
2020-02-03,76.96,investing
2020-02-04,76.59,investing
2020-02-05,76.44,investing
2020-02-06,76.39,investing
2020-02-07,76.55,investing
2020-02-10,76.74,investing
2020-02-11,76.18,investing
2020-02-12,76.27,investing
2020-02-13,76.24,investing
2020-02-14,76.27,investing
2020-02-17,76.25,investing
2020-02-18,76.09,investing
2020-02-19,76.22,investing
2020-02-20,76.66,investing
2020-02-21,75.43,investing
2020-02-24,76.27,investing
2020-02-25,76.19,investing
2020-02-26,75.89,investing
2020-02-27,74.76,investing
2020-02-28,76.62,investing
2020-03-02,76.75,investing
2020-03-03,76.63,investing
2020-03-04,76.57,investing
2020-03-05,76.53,investing
2020-03-06,76.58,investing
2020-03-09,80.83,investing
2020-03-10,86.19,investing
2020-03-11,86.81,investing
2020-03-12,90.19,investing
2020-03-13,90.27,investing
2020-03-16,91.01,investing
2020-03-17,92.18,investing
2020-03-18,92.4,investing
2020-03-19,95.1,investing
2020-03-20,93.64,investing
2020-03-23,95.66,investing
2020-03-24,94.03,investing
2020-03-25,94.07,investing
2020-03-26,93.86,investing
2020-03-27,93.7,investing
2020-03-30,96.44,investing
2020-03-31,96.84,investing
2020-04-01,96.2,investing
2020-04-02,96.21,investing
2020-04-03,95.85,investing
2020-04-06,95.74,investing
2020-04-07,95.49,investing
2020-04-08,94.46,investing
2020-04-09,95.72,investing
2020-04-10,95.25,investing
2020-04-13,94.91,investing
2020-04-14,96.64,investing
2020-04-15,95.15,investing
2020-04-16,97.17,investing
2020-04-17,97.21,investing
2020-04-20,97.52,investing
2020-04-21,97.89,investing
2020-04-22,96.44,investing
2020-04-23,96.06,investing
2020-04-24,95.71,investing
2020-04-27,95.29,investing
2020-04-28,95.19,investing
2020-04-29,96.35,investing
2020-04-30,96.34,investing
2020-05-01,96.98,investing
2020-05-04,97.25,investing
2020-05-05,97.29,investing
2020-05-06,97.26,investing
2020-05-07,97.4,investing
2020-05-08,97.5,investing
2020-05-11,97.11,investing
2020-05-12,95.66,investing
2020-05-13,95.86,investing
2020-05-14,93.96,investing
2020-05-15,94.86,investing
2020-05-18,94.57,investing
2020-05-19,94.33,investing
2020-05-20,94.08,investing
2020-05-21,93.33,investing
2020-05-22,94.95,investing
2020-05-25,94.95,investing
2020-05-26,95.09,investing
2020-05-27,95.64,investing
2020-05-28,95.6,investing
2020-05-29,95.72,investing
2020-06-01,95.66,investing
2020-06-02,95.96,investing
2020-06-03,94.94,investing
2020-06-04,95.1,investing
2020-06-05,94.82,investing
2020-06-08,94.61,investing
2020-06-09,95.1,investing
2020-06-10,87.83,investing
2020-06-11,87.83,investing
2020-06-12,86.53,investing
2020-06-15,85.7,investing
2020-06-16,85.2,investing
2020-06-17,85.02,investing
2020-06-18,85.05,investing
2020-06-19,84.82,investing
2020-06-22,84.78,investing
2020-06-23,84.77,investing
2020-06-24,84.77,investing
2020-06-25,84.79,investing
2020-06-26,84.8,investing
2020-06-29,84.84,investing
2020-06-30,84.82,investing
2020-07-01,84.78,investing
2020-07-02,84.8,investing
2020-07-03,84.81,investing
2020-07-06,84.82,investing
2020-07-07,84.82,investing
2020-07-08,84.82,investing
2020-07-09,84.82,investing
2020-07-10,84.81,investing
2020-07-13,84.81,investing
2020-07-14,84.83,investing
2020-07-15,84.8,investing
2020-07-16,84.81,investing
2020-07-17,84.8,investing
2020-07-20,84.83,investing
2020-07-21,84.81,investing
2020-07-22,84.8,investing
2020-07-23,84.8,investing
2020-07-24,84.78,investing
2020-07-27,84.77,investing
2020-07-28,84.78,investing
2020-07-29,84.82,investing
2020-07-30,84.82,investing
2020-07-31,84.81,investing
2020-08-03,84.81,investing
2020-08-04,84.79,investing
2020-08-05,84.76,investing
2020-08-06,84.77,investing
2020-08-07,84.75,investing
2020-08-10,84.77,investing
2020-08-11,84.73,investing
2020-08-12,84.74,investing
2020-08-13,84.76,investing
2020-08-14,84.77,investing
2020-08-17,84.81,investing
2020-08-18,84.81,investing
2020-08-19,84.8,investing
2020-08-20,84.79,investing
2020-08-21,84.78,investing
2020-08-24,84.81,investing
2020-08-25,84.76,investing
2020-08-26,84.75,investing
2020-08-27,84.76,investing
2020-08-28,84.77,investing
2020-08-31,84.75,investing
2020-09-01,84.68,investing
2020-09-02,84.04,investing
2020-09-03,84.05,investing
2020-09-04,84.02,investing
2020-09-07,84.06,investing
2020-09-08,84.07,investing
2020-09-09,84.05,investing
2020-09-10,84.04,investing
2020-09-11,84.77,investing
2020-09-14,84.78,investing
2020-09-15,84.77,investing
2020-09-16,84.77,investing
2020-09-17,84.79,investing
2020-09-18,84.67,investing
2020-09-21,84.47,investing
2020-09-22,84.35,investing
2020-09-23,84.88,investing
2020-09-24,84.84,investing
2020-09-25,84.82,investing
2020-09-28,84.82,investing
2020-09-29,84.26,investing
2020-09-30,84.79,investing
2020-10-01,84.79,investing
2020-10-02,84.8,investing
2020-10-05,84.79,investing
2020-10-06,84.8,investing
2020-10-07,84.8,investing
2020-10-08,84.81,investing
2020-10-09,84.82,investing
2020-10-12,84.84,investing
2020-10-13,84.85,investing
2020-10-14,84.85,investing
2020-10-15,84.84,investing
2020-10-16,84.82,investing
2020-10-19,84.82,investing
2020-10-20,84.81,investing
2020-10-21,84.8,investing
2020-10-22,84.8,investing
2020-10-23,84.8,investing
2020-10-26,84.86,investing
2020-10-27,84.86,investing
2020-10-28,84.85,investing
2020-10-29,84.81,investing
2020-10-30,84.78,investing
2020-11-02,84.83,investing
2020-11-03,84.8,investing
2020-11-04,84.86,investing
2020-11-05,84.85,investing
2020-11-06,84.8,investing
2020-11-09,84.74,investing
2020-11-10,84.77,investing
2020-11-11,84.79,investing
2020-11-12,84.84,investing
2020-11-13,75.21,investing
2020-11-16,75.21,investing
2020-11-17,75.24,investing
2020-11-18,75.2,investing
2020-11-19,74.0,investing
2020-11-20,73.4,investing
2020-11-23,73.07,investing
2020-11-24,72.91,investing
2020-11-25,72.86,investing
2020-11-26,72.82,investing
2020-11-27,72.83,investing
2020-11-30,72.79,investing
2020-12-01,72.69,investing
2020-12-02,72.7,investing
2020-12-03,65.55,investing
2020-12-04,65.45,investing
2020-12-07,65.59,investing
2020-12-08,65.54,investing
2020-12-09,65.49,investing
2020-12-10,65.54,investing
2020-12-11,65.53,investing
2020-12-14,65.48,investing
2020-12-15,65.45,investing
2020-12-16,65.48,investing
2021-12-07,68.64,investing
2021-12-08,68.7,investing
2021-12-09,68.77,investing
2021-12-10,68.73,investing
