date,value
2024-12-15,4.2337584495546
2024-12-16,4.2347931861879
2024-12-17,4.2245221138002
2024-12-18,4.2255377769472
2024-12-19,4.2948365211488
2024-12-22,4.2985224723817
2024-12-23,4.2652344703676
2024-12-24,4.2317843437196
2024-12-25,4.2212867736818
2024-12-26,4.1991424560547
2024-12-29,4.1904211044313
2024-12-30,4.1796731948853
2024-12-31,4.1923689842225
2025-01-01,4.1933536529542
2025-01-02,4.2061686515809
2025-01-05,4.2092895507813
2025-01-06,4.1983819007874
2025-01-08,4.2228460311891
2025-01-09,4.201912879944
2025-01-12,4.2046523094178
2025-01-13,4.2055773735048
2025-01-14,4.206509590149
2025-01-15,4.2074465751649
2025-01-16,4.2418599128724
2025-01-19,4.2337584495546
2025-01-20,4.2235136032106
2025-01-21,4.2019081115724
2025-01-22,4.2028617858887
2025-01-23,4.2151904106142
2025-01-26,4.2067432403566
2025-01-27,4.1732561588289
2025-01-28,4.1856741905214
2025-01-29,4.1981673240663
2025-01-30,4.2107343673707
2025-02-02,4.2138004302979
2025-02-03,4.2265653610231
2025-02-04,4.2394089698792
2025-02-05,4.2313932157203
2025-02-06,4.2210668255905
2025-02-09,4.2126709390143
2025-02-10,4.2193135697311
2025-02-11,4.2176032066347
2025-02-12,4.2408251762392
2025-02-13,4.2418599128724
2025-02-16,4.2337584495546
2025-02-17,4.2347931861879
2025-02-18,4.2245221138002
2025-02-19,4.2141985893251
2025-02-20,4.2038226127626
2025-02-23,4.2067432403566
2025-02-24,4.2192268371583
2025-02-25,4.2317843437196
2025-02-26,4.2212867736818
2025-02-27,4.2571234703065
2025-03-02,4.2254948616029
2025-03-03,4.2382955551148
2025-03-04,4.2394089698792
2025-03-05,4.2253378010075
2025-03-06,4.2322858159348
2025-03-09,4.2244327620586
2025-03-10,4.2194804075133
2025-03-11,4.2176032066347
2025-03-12,4.2185711860658
2025-03-13,4.2327332496644
2025-03-16,4.188780784607
2025-03-17,4.2009615898133
2025-03-18,4.2019081115724
2025-03-19,4.2141985893251
2025-03-20,4.2151904106142
2025-03-23,4.2182064056398
2025-03-24,4.2307233810426
2025-03-25,4.2548537254335
2025-03-26,4.2559838294983
2025-03-27,4.2571234703065
2025-03-30,4.2488908767701
2025-03-31,4.2617630958558
2025-04-01,4.2629432678224
2025-04-02,4.2821613427218
2025-04-03,4.2610021498401
2025-04-06,4.2878731757469
2025-04-07,4.3015653118857
2025-04-08,4.2397964000703
2025-04-09,4.2742228507996
2025-04-10,4.2418599128724
2025-04-14,4.2235136032106
2025-04-15,4.2245221138002
2025-04-16,4.2255377769472
2025-04-17,4.2265605926515
2025-04-20,4.1952800750734
2025-04-21,4.1962361335756
2025-04-22,4.2087244987489
2025-04-23,4.2097258567812
2025-04-24,4.2107343673707
2025-04-27,4.2021107673646
2025-04-28,4.2148399353028
2025-04-29,4.1923689842225
2025-05-04,4.1854357719423
2025-05-05,4.2462491989137
2025-05-07,4.2228460311891
2025-05-08,4.2128586769105
2025-05-11,4.2046523094178
2025-05-12,4.2166399955751
2025-05-13,4.206509590149
2025-05-14,4.2074465751649
2025-05-15,4.208391904831
2025-05-18,4.256262779236
2025-05-19,4.257357120514
2025-05-20,4.2471456527711
2025-05-21,4.2822694778443
2025-05-22,4.2948365211488
2025-05-25,4.2640852928163
2025-05-26,4.2767429351807
2025-05-27,4.2663908004762
